,playerId,season,name,team,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,birthDate,weight,nationality,shootsCatches,primaryNumber,position,height,Birth City,S/P,Draft Yr,Round,Overall,1st Season
16712,8481527,2022,Kaedan Korczak,VGK,5on5,10,10091.0,217.0,3.55,0.6,0.45,0.53,0.49,0.54,0.5,38.0,16.73,0.58,1.03,4.39,0.55,10.57,7.88,0.57,0.57,0.56,1.0,1.0,15.0,10.0,8.0,33.0,2.0,0.0,3.0,0.0,2.0,0.0,9.0,11.0,15.0,25.0,0.0,0.0,0.0,25.0,6.0,1.0,24.0,1.0,0.0,0.49,0.09,0.0,0.0,0.0,0.0,32.21,25.0,24.65,1.0,0.21,0.39,0.01,0.78,0.76,0.75,217.0,17.0,27.0,39.0,134.0,36.0,29.0,33.0,119.0,0.0,0.0,20834.0,0.0,4.0,2.0,7.0,90.23,8.27,7.85,8.06,7.66,80.0,48.0,37.0,165.0,7.0,10.0,2.0,93.0,29.0,6.0,2.74,3.47,2.05,3.0,2.0,2.0,159.73,128.0,123.99,1.29,2.01,2.17,7.39,7.18,6.98,77.3,5.45,5.33,5.65,5.53,79.0,30.0,39.0,148.0,10.0,5.0,1.0,88.0,19.0,2.0,2.35,2.47,0.62,6.0,3.0,1.0,153.43,109.0,113.68,1.05,0.77,0.77,5.73,5.94,5.84,11.83,14.26,314.0,329.0,1.26,0.0,19.0,1.0,15.0,0.0,2001-01-29,202.0,CAN,R,6.0,D,190.5,Yorkton,SK,2019,2,41,2021.0
21932,8481527,2023,Kaedan Korczak,VGK,5on5,26,24376.0,510.0,10.75,0.53,0.52,0.5,0.46,0.51,0.47,112.0,27.33,0.84,1.39,7.97,0.87,16.21,11.71,0.84,0.84,0.84,3.0,4.0,27.0,12.0,34.0,73.0,8.0,1.0,4.0,0.0,10.0,0.0,13.0,11.0,26.0,38.0,4.0,8.0,0.0,42.0,4.0,12.0,39.0,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.0,73.8,39.0,39.68,9.0,0.28,0.98,0.06,1.07,1.07,1.06,510.0,55.0,55.0,95.0,305.0,77.0,68.0,62.0,303.0,0.0,0.0,52845.0,8.0,2.0,1.0,28.0,201.41,17.41,16.66,17.71,16.95,199.0,80.0,122.0,401.0,20.0,19.0,0.0,215.0,46.0,18.0,6.41,5.54,5.46,12.0,6.0,2.0,414.23,279.0,288.04,2.59,4.46,4.23,15.76,16.13,15.74,194.1,15.19,14.74,15.21,14.77,168.0,103.0,130.0,401.0,9.0,18.0,1.0,215.0,38.0,18.0,5.79,4.54,4.85,3.0,4.0,2.0,395.86,271.0,268.16,2.56,3.08,3.08,14.66,14.64,14.42,39.07,36.46,789.0,928.0,0.91,0.17,26.0,5.0,19.0,4.0,2001-01-29,202.0,CAN,R,6.0,D,190.5,Yorkton,SK,2019,2,41,2021.0
2807,8477220,2019,Nate Schmidt,VGK,5on5,59,63625.0,1281.0,39.5,0.53,0.58,0.53,0.57,0.53,0.57,140.0,77.84,3.71,4.6,21.43,2.53,44.54,34.19,3.56,3.71,3.56,5.0,10.0,84.0,27.0,68.0,179.0,19.0,4.0,3.0,0.0,24.0,4.0,35.0,41.0,80.0,107.0,6.0,12.0,0.0,23.0,27.0,35.0,104.0,5.0,2.0,2.62,0.66,0.43,3.0,1.0,0.0,177.78,111.0,110.44,25.0,0.94,0.51,0.45,4.2,4.18,4.01,1281.0,153.0,138.0,230.0,760.0,203.0,140.0,205.0,733.0,0.0,0.0,112370.0,12.0,0.0,0.0,72.0,582.37,50.12,48.17,49.71,47.82,578.0,225.0,266.0,1069.0,47.0,49.0,8.0,590.0,169.0,44.0,17.77,20.29,12.06,20.0,17.0,10.0,1063.83,803.0,800.99,7.99,10.47,10.28,47.83,47.67,46.76,498.64,43.62,41.97,43.78,42.15,529.0,173.0,238.0,940.0,43.0,49.0,15.0,525.0,135.0,42.0,15.53,16.34,11.74,20.0,11.0,12.0,942.74,702.0,704.25,7.14,9.73,10.2,40.43,40.55,39.86,91.06,66.46,1935.0,1483.0,6.12,0.61,93.0,13.0,77.0,10.0,1991-07-16,194.0,USA,L,88.0,D,185.42000000000002,St. Cloud,MN,--,--,--,2013.0
3112,8474207,2019,Nick Holden,VGK,5on5,61,59433.0,1252.0,32.03,0.59,0.55,0.57,0.55,0.57,0.55,212.0,85.13,2.79,5.03,22.98,2.75,56.04,38.41,2.71,2.81,2.73,1.0,5.0,92.0,36.0,63.0,191.0,10.0,4.0,3.0,0.0,26.0,1.0,46.0,48.0,88.0,124.0,6.0,13.0,1.0,122.0,21.0,32.0,124.0,4.0,0.0,2.35,0.44,0.0,2.0,2.0,0.0,192.16,128.0,127.97,28.0,0.99,0.82,0.03,3.75,3.76,3.66,1252.0,125.0,110.0,211.0,806.0,208.0,137.0,167.0,740.0,1.0,0.0,120491.0,13.0,13.0,5.0,50.0,566.13,48.43,46.44,48.63,46.64,581.0,205.0,237.0,1023.0,40.0,51.0,5.0,576.0,164.0,46.0,16.35,19.48,12.6,14.0,17.0,9.0,1028.9,786.0,788.22,7.96,10.52,10.24,46.02,46.15,45.34,428.22,33.87,32.83,34.08,33.06,430.0,169.0,174.0,773.0,45.0,29.0,7.0,469.0,98.0,32.0,13.27,12.13,8.46,17.0,20.0,8.0,777.73,599.0,601.41,5.91,6.49,6.49,33.28,33.49,33.14,93.8,77.78,2019.0,1685.0,5.14,0.59,101.0,12.0,82.0,12.0,1987-05-15,214.0,CAN,L,22.0,D,193.04,St. Albert,AB,--,--,--,2010.0
5802,8474207,2020,Nick Holden,VGK,5on5,17,15418.0,329.0,6.62,0.55,0.52,0.54,0.51,0.54,0.49,75.0,22.94,1.47,1.32,6.81,0.72,12.65,9.03,1.46,1.45,1.44,2.0,0.0,23.0,9.0,14.0,46.0,2.0,0.0,1.0,0.0,14.0,0.0,8.0,9.0,23.0,32.0,1.0,2.0,0.0,28.0,3.0,0.0,27.0,4.0,1.0,0.65,0.53,0.3,0.0,0.0,0.0,47.28,32.0,32.71,0.0,0.27,0.24,0.19,1.55,1.54,1.53,329.0,27.0,27.0,58.0,217.0,49.0,40.0,33.0,207.0,0.0,0.0,35172.0,2.0,2.0,1.0,19.0,135.19,12.25,11.94,12.47,12.15,132.0,53.0,72.0,257.0,11.0,12.0,2.0,124.0,52.0,9.0,3.33,6.45,2.46,3.0,6.0,2.0,264.41,185.0,189.77,1.82,2.42,2.42,11.66,11.85,11.67,113.66,10.14,9.82,10.07,9.75,116.0,40.0,60.0,216.0,8.0,13.0,2.0,114.0,30.0,12.0,3.24,3.78,3.12,2.0,6.0,0.0,211.79,156.0,153.75,1.53,2.66,2.66,9.01,8.91,8.84,24.66,22.68,548.0,527.0,1.4,0.17,28.0,5.0,19.0,4.0,1987-05-15,214.0,CAN,L,22.0,D,193.04,St. Albert,AB,--,--,--,2010.0
2657,8479980,2019,Nicolas Hague,VGK,5on5,38,34094.0,731.0,17.65,0.52,0.54,0.56,0.54,0.54,0.54,172.0,45.07,1.62,2.71,12.98,1.6,28.67,20.42,1.56,1.62,1.55,4.0,3.0,47.0,21.0,53.0,121.0,7.0,0.0,6.0,0.0,13.0,2.0,23.0,24.0,47.0,68.0,12.0,22.0,0.0,69.0,13.0,10.0,64.0,4.0,0.0,1.2,0.42,0.0,0.0,0.0,0.0,119.28,68.0,67.17,7.0,0.54,0.91,0.21,1.96,1.94,1.88,731.0,111.0,51.0,94.0,475.0,103.0,106.0,74.0,448.0,0.0,0.0,78763.0,22.0,12.0,6.0,26.0,323.9,27.45,26.56,27.33,26.46,326.0,123.0,157.0,606.0,31.0,34.0,6.0,345.0,75.0,29.0,10.34,9.07,8.04,11.0,9.0,11.0,604.96,449.0,447.68,4.54,7.07,7.08,24.91,24.82,24.43,279.99,25.58,24.5,25.77,24.68,288.0,97.0,97.0,482.0,31.0,32.0,7.0,284.0,70.0,31.0,8.19,8.47,8.9,12.0,7.0,12.0,487.56,385.0,388.8,3.95,6.94,6.5,23.02,23.2,22.98,61.59,52.38,1306.0,1123.0,2.94,0.75,59.0,13.0,47.0,9.0,1998-12-05,215.0,CAN,L,14.0,D,198.12,Kitchener,ON,2017,2,34,2019.0
4702,8479980,2020,Nicolas Hague,VGK,5on5,52,45338.0,952.0,27.3,0.57,0.52,0.55,0.53,0.55,0.53,235.0,75.24,2.88,4.19,20.07,2.46,46.73,34.66,2.85,2.94,2.91,5.0,6.0,71.0,40.0,61.0,172.0,16.0,5.0,1.0,0.0,18.0,1.0,38.0,48.0,66.0,106.0,14.0,31.0,0.0,93.0,10.0,13.0,109.0,2.0,0.0,2.64,0.24,0.0,5.0,0.0,0.0,177.19,111.0,114.11,11.0,0.82,0.09,0.04,3.66,3.75,3.71,952.0,116.0,64.0,155.0,617.0,145.0,135.0,107.0,565.0,0.0,0.0,108541.0,31.0,17.0,7.0,56.0,392.16,34.67,33.58,35.25,34.16,381.0,163.0,193.0,737.0,34.0,34.0,7.0,402.0,106.0,36.0,12.2,12.96,9.5,15.0,14.0,5.0,756.8,544.0,556.68,5.43,7.23,7.03,33.07,33.55,33.08,319.18,26.19,25.31,25.78,24.92,315.0,126.0,172.0,613.0,23.0,30.0,5.0,340.0,77.0,24.0,9.82,9.57,6.8,9.0,8.0,6.0,596.49,441.0,430.6,4.34,5.83,5.83,24.7,24.29,23.99,81.63,75.63,1781.0,1594.0,3.7,0.31,56.0,9.0,42.0,8.0,1998-12-05,215.0,CAN,L,14.0,D,198.12,Kitchener,ON,2017,2,34,2019.0
13062,8479980,2021,Nicolas Hague,VGK,5on5,52,51278.0,1083.0,23.05,0.51,0.51,0.52,0.51,0.54,0.52,193.0,98.56,4.26,5.73,27.27,3.2,58.64,42.91,4.08,4.29,4.11,4.0,6.0,101.0,41.0,76.0,218.0,14.0,4.0,10.0,1.0,34.0,7.0,47.0,40.0,97.0,138.0,17.0,34.0,0.0,53.0,22.0,22.0,130.0,11.0,1.0,2.79,1.22,0.25,3.0,0.0,1.0,219.04,142.0,142.63,19.0,1.15,2.42,0.39,5.02,5.06,4.89,1083.0,119.0,105.0,180.0,679.0,182.0,141.0,154.0,606.0,0.0,0.0,104048.0,34.0,18.0,8.0,61.0,464.31,39.68,38.34,40.08,38.73,475.0,171.0,208.0,854.0,43.0,40.0,9.0,476.0,135.0,35.0,13.28,16.0,10.41,14.0,17.0,12.0,858.97,646.0,649.94,6.33,8.78,8.53,37.48,37.85,37.07,403.32,38.21,36.81,38.08,36.67,403.0,151.0,236.0,790.0,45.0,36.0,6.0,391.0,124.0,39.0,11.89,15.98,10.35,18.0,16.0,11.0,786.87,554.0,551.06,5.83,7.2,7.2,36.84,36.58,36.19,74.09,70.97,1656.0,1561.0,3.6,0.17,67.0,9.0,46.0,6.0,1998-12-05,215.0,CAN,L,14.0,D,198.12,Kitchener,ON,2017,2,34,2019.0
17082,8479980,2022,Nicolas Hague,VGK,5on5,81,82858.0,1700.0,19.43,0.5,0.53,0.47,0.48,0.48,0.5,283.0,102.04,3.81,6.01,28.63,3.41,62.63,46.51,3.67,3.89,3.75,9.0,5.0,99.0,52.0,89.0,240.0,16.0,2.0,9.0,1.0,20.0,3.0,49.0,68.0,97.0,149.0,14.0,31.0,0.0,112.0,18.0,25.0,144.0,6.0,1.0,2.84,0.72,0.24,0.0,2.0,0.0,242.2,151.0,153.1,18.0,1.2,2.52,0.62,4.38,4.45,4.33,1700.0,169.0,197.0,271.0,1063.0,241.0,275.0,219.0,965.0,0.0,0.0,166558.0,31.0,29.0,13.0,126.0,656.74,57.93,55.63,58.95,56.63,665.0,242.0,331.0,1238.0,58.0,53.0,6.0,677.0,175.0,55.0,20.19,22.27,15.45,23.0,26.0,9.0,1261.06,907.0,921.46,9.17,11.24,11.24,55.78,56.81,55.86,721.22,58.88,56.22,58.38,55.74,700.0,297.0,375.0,1372.0,54.0,64.0,9.0,772.0,170.0,55.0,22.64,20.45,15.79,25.0,21.0,8.0,1353.0,997.0,989.61,9.77,13.66,13.8,54.85,54.37,53.4,124.93,109.28,2557.0,2741.0,5.41,1.14,104.0,18.0,86.0,17.0,1998-12-05,215.0,CAN,L,14.0,D,198.12,Kitchener,ON,2017,2,34,2019.0
22122,8479980,2023,Nicolas Hague,VGK,5on5,73,72710.0,1478.0,11.98,0.51,0.51,0.47,0.49,0.47,0.5,256.0,96.63,3.76,5.32,28.36,3.2,55.86,41.51,3.6,3.88,3.72,2.0,6.0,99.0,39.0,94.0,232.0,10.0,2.0,10.0,0.0,25.0,1.0,47.0,53.0,97.0,136.0,17.0,43.0,0.0,142.0,12.0,22.0,131.0,5.0,2.0,2.72,0.58,0.46,2.0,0.0,0.0,235.65,138.0,140.56,15.0,1.07,2.12,0.58,4.25,4.34,4.24,1478.0,141.0,169.0,249.0,919.0,241.0,222.0,200.0,815.0,0.0,0.0,146307.0,43.0,35.0,13.0,96.0,574.12,51.37,49.56,52.14,50.28,559.0,230.0,315.0,1104.0,46.0,59.0,6.0,579.0,159.0,51.0,16.84,19.98,14.55,17.0,21.0,8.0,1121.16,789.0,801.41,7.83,12.7,12.38,46.82,47.33,46.56,635.46,48.77,47.07,48.79,47.09,619.0,264.0,381.0,1264.0,51.0,53.0,10.0,704.0,141.0,38.0,19.33,17.58,11.85,28.0,12.0,11.0,1262.34,883.0,883.71,8.32,11.65,11.65,45.44,45.55,44.84,104.89,101.94,2417.0,2528.0,4.13,0.69,103.0,14.0,78.0,10.0,1998-12-05,215.0,CAN,L,14.0,D,198.12,Kitchener,ON,2017,2,34,2019.0
18922,8478396,2023,Noah Hanifin,VGK,5on5,80,88292.0,1942.0,54.35,0.52,0.49,0.51,0.51,0.52,0.52,169.0,138.74,5.4,7.54,41.79,4.85,79.97,58.46,5.22,5.35,5.17,11.0,10.0,121.0,77.0,107.0,305.0,28.0,7.0,10.0,1.0,32.0,1.0,82.0,66.0,114.0,191.0,10.0,20.0,0.0,55.0,40.0,58.0,188.0,8.0,2.0,3.9,0.93,0.58,4.0,2.0,1.0,305.98,198.0,198.64,45.0,1.53,1.95,0.92,6.01,5.98,5.85,1942.0,181.0,228.0,337.0,1196.0,218.0,168.0,260.0,1296.0,0.0,0.0,147088.0,20.0,10.0,4.0,99.0,774.53,64.37,62.09,64.61,62.32,753.0,314.0,425.0,1492.0,72.0,84.0,13.0,829.0,172.0,66.0,23.15,22.07,19.15,28.0,28.0,16.0,1495.37,1067.0,1069.85,10.22,16.65,16.87,57.73,57.99,57.05,714.09,58.85,56.67,58.69,56.54,692.0,293.0,437.0,1422.0,58.0,60.0,8.0,753.0,185.0,47.0,21.3,23.2,14.34,29.0,19.0,10.0,1415.41,985.0,982.6,9.48,11.88,12.35,55.97,55.91,54.63,96.9,99.71,2513.0,2378.0,7.44,1.22,158.0,31.0,120.0,27.0,1997-01-25,215.0,USA,L,55.0,D,190.5,Boston,MA,2015,1,5,2015.0
2347,8477447,2019,Shea Theodore,VGK,5on5,71,76722.0,1600.0,70.55,0.58,0.54,0.58,0.53,0.58,0.53,171.0,158.38,7.3,9.52,43.21,5.09,94.3,69.66,7.12,7.29,7.1,2.0,10.0,161.0,69.0,108.0,338.0,22.0,10.0,17.0,0.0,41.0,4.0,73.0,85.0,151.0,220.0,9.0,21.0,0.0,17.0,50.0,46.0,213.0,15.0,2.0,5.01,1.66,0.63,7.0,2.0,1.0,337.98,230.0,230.87,35.0,1.92,3.4,0.58,8.57,8.52,8.35,1600.0,231.0,149.0,254.0,966.0,216.0,203.0,211.0,970.0,0.0,0.0,133987.0,21.0,15.0,6.0,57.0,767.97,66.17,63.38,66.13,63.35,777.0,296.0,329.0,1402.0,54.0,68.0,10.0,801.0,211.0,61.0,24.64,25.11,16.43,19.0,20.0,15.0,1404.62,1073.0,1073.97,10.88,13.87,14.67,62.32,62.28,61.01,566.62,47.96,46.31,47.98,46.34,556.0,230.0,215.0,1001.0,43.0,52.0,9.0,600.0,135.0,51.0,17.52,16.45,14.0,16.0,14.0,13.0,1002.12,786.0,786.45,7.83,10.6,10.77,45.02,45.16,44.69,100.31,84.21,2155.0,1940.0,4.3,0.52,104.0,19.0,76.0,18.0,1995-08-03,195.0,CAN,L,27.0,D,187.96,Aldergrove,BC,2013,1,26,2015.0
5727,8477447,2020,Shea Theodore,VGK,5on5,53,58489.0,1151.0,53.08,0.54,0.54,0.55,0.53,0.54,0.54,135.0,107.36,4.94,6.67,29.55,3.54,65.77,46.53,4.81,4.93,4.81,6.0,11.0,115.0,42.0,96.0,253.0,24.0,7.0,13.0,0.0,30.0,3.0,47.0,57.0,108.0,150.0,5.0,10.0,0.0,18.0,21.0,31.0,146.0,9.0,2.0,3.36,1.08,0.49,6.0,1.0,0.0,254.56,157.0,157.87,24.0,1.34,2.9,0.55,5.73,5.72,5.61,1151.0,165.0,85.0,217.0,684.0,142.0,124.0,194.0,691.0,0.0,0.0,98471.0,10.0,12.0,6.0,39.0,528.21,46.79,45.3,47.5,45.97,523.0,208.0,272.0,1003.0,59.0,44.0,9.0,531.0,149.0,51.0,15.2,18.22,13.36,27.0,24.0,8.0,1022.47,731.0,744.58,7.43,8.83,8.74,45.47,46.03,45.28,450.04,40.35,39.2,40.15,39.0,453.0,165.0,219.0,837.0,34.0,43.0,8.0,458.0,116.0,44.0,13.33,14.58,12.45,14.0,11.0,9.0,826.45,618.0,610.53,6.34,9.4,9.4,37.29,36.99,36.5,73.71,62.75,1597.0,1408.0,5.4,0.61,101.0,18.0,74.0,14.0,1995-08-03,195.0,CAN,L,27.0,D,187.96,Aldergrove,BC,2013,1,26,2015.0
9032,8477447,2021,Shea Theodore,VGK,5on5,78,90869.0,1792.0,65.37,0.53,0.52,0.53,0.52,0.54,0.53,151.0,149.91,8.11,9.73,41.42,5.1,89.46,64.19,7.69,8.18,7.76,12.0,10.0,164.0,54.0,117.0,335.0,29.0,7.0,13.0,1.0,51.0,8.0,70.0,69.0,157.0,211.0,9.0,18.0,0.0,36.0,50.0,48.0,192.0,20.0,6.0,4.26,2.13,1.72,4.0,1.0,2.0,334.98,218.0,218.02,34.0,1.97,2.89,1.47,8.61,8.68,8.41,1792.0,240.0,201.0,324.0,1027.0,220.0,236.0,266.0,1070.0,0.0,0.0,146436.0,18.0,20.0,9.0,91.0,825.32,69.87,67.05,70.39,67.57,862.0,286.0,402.0,1550.0,67.0,65.0,7.0,853.0,228.0,67.0,24.68,27.59,17.6,26.0,26.0,15.0,1562.48,1148.0,1154.22,11.67,12.65,12.54,69.0,69.62,68.38,703.67,61.91,59.76,62.1,59.96,704.0,275.0,383.0,1362.0,57.0,53.0,8.0,712.0,214.0,53.0,21.12,26.38,14.41,27.0,21.0,9.0,1363.33,979.0,980.32,10.02,10.85,10.85,61.08,61.16,59.98,109.81,100.87,2408.0,2214.0,7.78,1.48,136.0,28.0,116.0,22.0,1995-08-03,195.0,CAN,L,27.0,D,187.96,Aldergrove,BC,2013,1,26,2015.0
18497,8477447,2022,Shea Theodore,VGK,5on5,55,60368.0,1217.0,43.9,0.54,0.5,0.51,0.45,0.51,0.46,127.0,96.79,4.81,6.11,25.77,3.29,58.39,43.63,4.72,4.88,4.79,9.0,14.0,104.0,38.0,80.0,222.0,28.0,5.0,8.0,1.0,30.0,6.0,32.0,61.0,99.0,137.0,8.0,18.0,0.0,13.0,24.0,21.0,130.0,11.0,1.0,3.3,1.27,0.24,4.0,1.0,0.0,226.54,142.0,144.27,13.0,1.23,1.28,0.25,5.78,5.87,5.78,1217.0,146.0,190.0,189.0,692.0,143.0,204.0,161.0,709.0,0.0,0.0,108157.0,18.0,14.0,7.0,79.0,518.66,47.81,46.26,49.13,47.51,529.0,182.0,292.0,1003.0,52.0,36.0,11.0,510.0,152.0,49.0,15.13,19.0,13.7,20.0,15.0,17.0,1031.25,711.0,730.7,7.38,7.91,7.91,47.29,48.47,47.68,496.77,40.8,39.61,40.18,39.04,496.0,189.0,297.0,982.0,37.0,42.0,5.0,508.0,141.0,36.0,13.47,17.33,10.01,12.0,17.0,8.0,963.73,685.0,674.38,6.8,7.71,7.77,39.83,39.38,38.83,77.77,79.01,1551.0,1907.0,3.84,0.12,74.0,7.0,58.0,5.0,1995-08-03,195.0,CAN,L,27.0,D,187.96,Aldergrove,BC,2013,1,26,2015.0
19757,8477447,2023,Shea Theodore,VGK,5on5,47,51006.0,1028.0,43.77,0.53,0.51,0.52,0.49,0.53,0.49,107.0,84.48,3.69,5.02,25.17,2.9,48.05,35.17,3.55,3.66,3.53,12.0,7.0,83.0,37.0,90.0,210.0,22.0,3.0,15.0,0.0,25.0,0.0,43.0,34.0,80.0,117.0,2.0,6.0,0.0,8.0,24.0,15.0,112.0,8.0,0.0,2.7,0.99,0.0,3.0,0.0,0.0,210.39,120.0,119.5,12.0,1.02,3.27,0.48,4.23,4.22,4.11,1028.0,160.0,126.0,182.0,560.0,115.0,140.0,151.0,622.0,0.0,0.0,90052.0,6.0,6.0,3.0,74.0,460.82,39.8,38.15,40.02,38.41,444.0,191.0,251.0,886.0,40.0,61.0,4.0,482.0,115.0,38.0,14.41,14.43,10.96,19.0,17.0,4.0,890.73,635.0,637.22,6.25,12.17,11.95,34.1,34.38,33.8,407.53,35.34,33.99,35.3,33.96,392.0,172.0,263.0,827.0,28.0,45.0,2.0,427.0,98.0,39.0,12.29,12.08,10.97,10.0,15.0,3.0,827.56,564.0,564.17,5.6,8.72,8.72,32.22,32.13,31.69,60.65,58.72,1463.0,1542.0,4.01,0.34,73.0,12.0,61.0,8.0,1995-08-03,195.0,CAN,L,27.0,D,187.96,Aldergrove,BC,2013,1,26,2015.0
332,8480727,2019,Zach Whitecloud,VGK,5on5,16,12556.0,286.0,5.77,0.69,0.6,0.6,0.58,0.61,0.59,91.0,11.51,0.58,0.72,2.93,0.38,7.4,4.99,0.58,0.61,0.6,0.0,1.0,8.0,9.0,11.0,28.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,8.0,8.0,17.0,1.0,4.0,0.0,8.0,8.0,1.0,15.0,2.0,0.0,0.32,0.26,0.0,0.0,0.0,0.0,28.06,17.0,17.13,1.0,0.15,0.02,0.0,0.73,0.76,0.75,286.0,43.0,19.0,46.0,178.0,36.0,35.0,27.0,188.0,0.0,0.0,36441.0,4.0,0.0,0.0,12.0,110.07,9.99,9.73,10.06,9.8,99.0,54.0,49.0,202.0,8.0,8.0,1.0,109.0,36.0,8.0,3.44,4.34,2.21,2.0,5.0,1.0,203.86,153.0,154.41,1.58,1.66,1.66,9.84,9.95,9.8,68.81,4.58,4.55,4.65,4.62,71.0,25.0,37.0,133.0,5.0,3.0,0.0,75.0,20.0,1.0,1.71,2.45,0.41,3.0,2.0,0.0,133.59,96.0,96.51,0.87,0.47,0.47,4.98,5.02,5.0,29.63,19.49,665.0,479.0,0.88,0.04,17.0,2.0,15.0,2.0,1996-11-28,209.0,CAN,R,2.0,D,187.96,Brandon,MB,--,--,--,2017.0
