,playerId,season,name,team,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,birthDate,weight,nationality,shootsCatches,primaryNumber,position,height,Birth City,S/P,Draft Yr,Round,Overall,1st Season
19922,8482222,2023,Alexander Barabanov,SJS,5on5,46,37489.0,752.0,5.01,0.43,0.43,0.46,0.45,0.44,0.44,237.0,64.68,7.67,5.03,14.28,2.18,33.97,24.88,7.46,7.64,7.42,3.0,0.0,57.0,31.0,24.0,112.0,7.0,4.0,6.0,0.0,8.0,0.0,31.0,39.0,53.0,84.0,6.0,12.0,2.0,26.0,18.0,12.0,57.0,23.0,8.0,2.38,2.96,2.34,2.0,2.0,0.0,110.34,88.0,86.52,3.0,1.07,0.89,2.06,6.69,6.62,6.55,752.0,67.0,81.0,125.0,479.0,76.0,133.0,115.0,428.0,2.0,3.0,99779.0,12.0,10.0,5.0,15.0,285.68,24.49,23.85,24.26,23.62,254.0,142.0,184.0,580.0,15.0,34.0,3.0,307.0,62.0,27.0,8.64,8.22,7.63,7.0,6.0,2.0,569.2,396.0,389.18,3.98,6.33,6.33,22.13,21.91,21.65,363.49,32.18,30.74,32.83,31.38,338.0,168.0,188.0,694.0,37.0,46.0,7.0,381.0,87.0,38.0,11.32,10.57,10.3,16.0,15.0,6.0,714.69,506.0,517.99,5.12,8.67,8.67,28.62,29.28,28.65,64.35,85.06,1527.0,1878.0,0.87,0.62,25.0,15.0,15.0,12.0,1994-06-17,192.0,RUS,L,94.0,L,177.8,St. Petersburg,--,--,--,--,2020.0
412,8480384,2019,Alexander True,SJS,5on5,12,6930.0,177.0,4.4,0.57,0.51,0.54,0.51,0.54,0.51,119.0,10.29,0.88,0.68,2.13,0.32,5.38,4.62,0.87,0.9,0.89,2.0,2.0,11.0,3.0,3.0,17.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,11.0,14.0,1.0,2.0,32.0,22.0,2.0,5.0,9.0,5.0,0.0,0.28,0.6,0.0,0.0,0.0,0.0,17.21,14.0,14.23,2.0,0.14,0.0,0.17,0.85,0.89,0.88,177.0,23.0,6.0,32.0,116.0,28.0,30.0,19.0,100.0,32.0,37.0,28124.0,2.0,4.0,2.0,2.0,64.64,5.64,5.35,5.79,5.48,64.0,28.0,25.0,117.0,6.0,6.0,1.0,70.0,16.0,6.0,2.33,1.77,1.53,2.0,3.0,1.0,118.22,92.0,92.73,0.91,1.22,1.51,5.04,5.12,5.01,57.17,4.29,4.08,4.35,4.13,60.0,19.0,22.0,101.0,6.0,4.0,2.0,64.0,14.0,1.0,2.03,1.93,0.32,3.0,3.0,0.0,103.15,79.0,80.69,0.74,0.82,0.82,4.21,4.21,4.16,21.54,20.51,452.0,428.0,0.18,0.06,6.0,3.0,5.0,3.0,1997-07-17,200.0,DNK,L,70.0,C,195.58,Copenhagen,--,--,--,--,2019.0
6327,8480384,2020,Alexander True,SJS,5on5,7,3806.0,88.0,0.49,0.52,0.46,0.43,0.39,0.46,0.4,67.0,7.09,0.89,0.58,1.61,0.19,3.3,2.42,0.87,0.87,0.85,1.0,0.0,7.0,2.0,1.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,7.0,9.0,3.0,6.0,17.0,4.0,2.0,1.0,4.0,4.0,1.0,0.13,0.53,0.23,0.0,0.0,0.0,9.83,9.0,8.87,0.0,0.13,0.51,0.0,1.02,0.99,0.97,88.0,4.0,6.0,7.0,71.0,15.0,16.0,10.0,47.0,17.0,24.0,15684.0,6.0,4.0,2.0,5.0,28.07,2.28,2.22,2.25,2.19,32.0,5.0,12.0,49.0,2.0,2.0,1.0,29.0,6.0,2.0,0.79,0.75,0.74,1.0,0.0,1.0,48.36,37.0,36.49,0.37,0.57,0.51,2.14,2.09,2.06,31.32,2.14,2.13,2.16,2.15,32.0,12.0,22.0,66.0,1.0,0.0,0.0,34.0,9.0,1.0,0.87,1.02,0.24,1.0,0.0,0.0,67.82,44.0,44.95,0.43,0.0,0.0,2.56,2.6,2.58,9.98,11.52,184.0,292.0,0.53,0.1,4.0,2.0,3.0,2.0,1997-07-17,200.0,DNK,L,70.0,C,195.58,Copenhagen,--,--,--,--,2019.0
15812,8477341,2022,Andreas Johnsson,SJS,5on5,13,9268.0,205.0,3.19,0.5,0.46,0.52,0.49,0.46,0.49,80.0,11.8,1.27,0.93,2.77,0.37,5.36,4.29,1.16,1.24,1.14,1.0,2.0,14.0,1.0,4.0,19.0,3.0,0.0,0.0,0.0,3.0,0.0,8.0,4.0,14.0,15.0,3.0,6.0,1.0,6.0,4.0,3.0,8.0,6.0,1.0,0.18,0.86,0.23,0.0,0.0,0.0,18.32,15.0,14.6,1.0,0.2,0.0,0.23,1.24,1.22,1.2,205.0,24.0,26.0,36.0,119.0,27.0,27.0,26.0,125.0,1.0,3.0,29041.0,6.0,6.0,3.0,5.0,64.57,5.77,5.4,5.6,5.25,65.0,22.0,49.0,136.0,4.0,4.0,1.0,66.0,15.0,6.0,1.98,2.15,1.65,3.0,0.0,1.0,131.42,87.0,84.56,0.94,1.23,1.23,5.47,5.3,5.08,71.69,5.77,5.65,5.99,5.87,74.0,27.0,27.0,128.0,8.0,3.0,0.0,72.0,27.0,2.0,1.98,3.28,0.5,3.0,5.0,0.0,133.15,101.0,104.4,0.99,0.63,0.63,6.13,6.35,6.26,22.57,26.22,482.0,495.0,0.61,0.26,9.0,7.0,9.0,4.0,1994-11-21,181.0,SWE,L,18.0,L,177.8,Gavle,--,2013,7,202,2017.0
17667,8475461,2022,Andrew Agozzino,SJS,5on5,4,3377.0,70.0,1.48,0.45,0.4,0.37,0.45,0.38,0.44,20.0,6.44,1.16,0.56,1.25,0.23,3.39,2.41,1.1,1.16,1.1,1.0,1.0,8.0,1.0,1.0,10.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,8.0,9.0,0.0,0.0,0.0,11.0,0.0,1.0,2.0,6.0,1.0,0.09,0.81,0.27,0.0,0.0,0.0,9.73,9.0,8.89,0.0,0.12,0.19,0.19,1.09,1.08,1.06,70.0,5.0,9.0,17.0,39.0,9.0,9.0,6.0,46.0,0.0,0.0,8724.0,0.0,0.0,0.0,3.0,21.99,2.79,2.67,2.82,2.71,24.0,6.0,7.0,37.0,2.0,2.0,1.0,17.0,9.0,4.0,0.47,1.14,1.18,0.0,0.0,2.0,36.95,30.0,29.93,0.33,0.56,0.56,2.56,2.58,2.54,34.97,3.42,3.25,3.33,3.17,29.0,19.0,14.0,62.0,3.0,4.0,0.0,34.0,9.0,5.0,1.12,0.97,1.32,2.0,1.0,0.0,61.33,48.0,46.83,0.48,1.03,1.03,2.87,2.81,2.74,5.84,8.61,129.0,158.0,0.04,0.0,3.0,0.0,3.0,0.0,1991-01-03,187.0,CAN,L,26.0,L,177.8,Kleinburg,ON,--,--,--,2014.0
4197,8480965,2019,Antti Suomela,SJS,5on5,20,11175.0,261.0,4.84,0.52,0.5,0.46,0.5,0.46,0.49,195.0,15.77,1.86,1.18,3.61,0.6,9.33,7.43,1.83,1.86,1.83,2.0,3.0,18.0,6.0,5.0,29.0,6.0,1.0,2.0,1.0,3.0,0.0,9.0,9.0,17.0,23.0,2.0,4.0,50.0,27.0,6.0,4.0,15.0,6.0,3.0,0.55,0.66,0.65,1.0,0.0,0.0,29.08,24.0,24.0,2.0,0.24,0.57,0.01,2.09,2.1,2.06,261.0,21.0,18.0,34.0,188.0,33.0,35.0,30.0,163.0,50.0,42.0,47694.0,4.0,4.0,2.0,5.0,80.52,7.79,7.5,7.75,7.45,84.0,31.0,50.0,165.0,10.0,9.0,4.0,87.0,18.0,10.0,2.67,2.15,2.97,4.0,3.0,3.0,163.82,115.0,113.92,1.11,2.33,2.33,6.57,6.49,6.39,98.1,7.11,6.96,7.17,7.02,97.0,38.0,55.0,190.0,6.0,8.0,2.0,108.0,20.0,7.0,2.95,2.22,1.93,2.0,2.0,2.0,190.39,135.0,136.3,1.25,1.43,1.43,6.93,6.95,6.85,32.41,32.44,744.0,754.0,0.98,0.27,11.0,7.0,10.0,5.0,1994-03-17,180.0,FIN,L,40.0,C,182.88,Espoo,--,--,--,--,2018.0
5207,8480965,2020,Antti Suomela,SJS,5on5,4,2232.0,52.0,0.73,0.7,0.45,0.54,0.49,0.66,0.47,43.0,4.05,0.26,0.28,0.81,0.1,2.04,1.51,0.25,0.23,0.22,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,5.0,0.0,0.0,13.0,6.0,2.0,1.0,4.0,1.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,4.58,5.0,4.67,0.0,0.06,0.0,0.0,0.32,0.28,0.27,52.0,7.0,3.0,11.0,31.0,8.0,5.0,4.0,35.0,13.0,11.0,9522.0,0.0,0.0,0.0,4.0,15.51,1.04,1.02,1.01,1.0,16.0,5.0,6.0,27.0,0.0,0.0,0.0,18.0,3.0,0.0,0.68,0.36,0.0,0.0,0.0,0.0,26.4,21.0,20.64,0.2,0.0,0.0,1.24,1.21,1.19,7.3,0.45,0.45,0.45,0.45,6.0,5.0,12.0,23.0,0.0,0.0,0.0,10.0,1.0,0.0,0.35,0.1,0.0,0.0,0.0,0.0,23.31,11.0,11.09,0.09,0.0,0.0,0.54,0.54,0.54,6.5,8.06,150.0,155.0,0.1,0.12,2.0,2.0,2.0,2.0,1994-03-17,180.0,FIN,L,40.0,C,182.88,Espoo,--,--,--,--,2018.0
14767,8478058,2022,CJ Suess,SJS,5on5,1,344.0,10.0,-0.36,0.58,0.56,0.43,0.61,0.6,0.59,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,9.0,1.0,1.0,3.0,5.0,0.0,1.0,2887.0,2.0,0.0,0.0,0.0,2.37,0.4,0.4,0.37,0.37,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03,0.09,0.28,0.0,0.0,0.0,2.82,3.0,2.83,0.04,0.0,0.0,0.44,0.41,0.41,1.61,0.29,0.29,0.31,0.3,2.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.01,0.0,0.28,0.0,0.0,1.0,4.01,2.0,2.0,0.02,0.28,0.28,0.04,0.04,0.04,2.58,1.99,54.0,35.0,0.08,0.0,2.0,0.0,2.0,0.0,1994-03-17,190.0,USA,L,73.0,L,180.34,St. Paul,MN,2014,5,129,2019.0
17992,8482101,2022,Danil Gushchin,SJS,5on5,2,1608.0,35.0,2.5,0.48,0.39,0.51,0.32,0.49,0.37,6.0,6.8,0.68,0.46,1.48,0.22,3.58,2.59,0.68,0.73,0.73,0.0,0.0,6.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,0.26,0.42,0.0,0.0,0.0,0.0,10.36,9.0,9.33,0.0,0.09,0.0,0.0,0.77,0.83,0.83,35.0,5.0,2.0,8.0,20.0,3.0,6.0,4.0,22.0,0.0,0.0,4457.0,0.0,4.0,2.0,5.0,12.46,1.14,1.11,1.19,1.16,13.0,4.0,9.0,26.0,1.0,0.0,0.0,12.0,5.0,0.0,0.53,0.61,0.0,0.0,1.0,0.0,26.85,17.0,17.09,0.17,0.0,0.0,1.31,1.36,1.33,13.32,1.25,1.21,1.28,1.24,15.0,3.0,7.0,25.0,2.0,2.0,0.0,14.0,2.0,2.0,0.51,0.22,0.52,2.0,0.0,0.0,24.74,18.0,17.95,0.2,0.52,0.52,0.93,0.92,0.91,3.13,4.94,44.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-02-06,165.0,RUS,L,75.0,L,172.72,Yekaterinburg,--,2020,3,76,2022.0
20852,8482101,2023,Danil Gushchin,SJS,5on5,4,3391.0,67.0,-0.76,0.19,0.47,0.29,0.43,0.32,0.46,20.0,5.64,0.33,0.32,1.34,0.19,3.38,2.43,0.33,0.31,0.31,0.0,0.0,4.0,4.0,3.0,11.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,1.0,0.0,0.22,0.11,0.0,1.0,0.0,0.0,10.3,8.0,7.63,0.0,0.07,0.01,0.0,0.39,0.37,0.37,67.0,3.0,9.0,11.0,44.0,7.0,14.0,10.0,36.0,0.0,1.0,9289.0,0.0,0.0,0.0,7.0,15.75,0.74,0.73,0.71,0.71,13.0,10.0,11.0,34.0,1.0,2.0,0.0,21.0,2.0,0.0,0.51,0.22,0.0,1.0,0.0,0.0,32.81,23.0,22.58,0.18,0.12,0.12,0.79,0.77,0.77,35.85,3.18,3.08,3.28,3.18,36.0,13.0,33.0,82.0,4.0,2.0,0.0,37.0,8.0,4.0,1.02,1.16,1.0,2.0,2.0,0.0,86.08,49.0,50.5,0.47,0.26,0.26,3.39,3.48,3.4,7.26,8.31,133.0,179.0,0.14,0.0,3.0,1.0,2.0,0.0,2002-02-06,165.0,RUS,L,75.0,L,172.72,Yekaterinburg,--,2020,3,76,2022.0
512,8479580,2019,Dylan Gambrell,SJS,5on5,50,30475.0,675.0,7.88,0.46,0.5,0.47,0.52,0.46,0.51,445.0,39.4,4.61,3.05,9.4,1.47,23.21,16.26,4.5,4.59,4.48,2.0,4.0,40.0,18.0,22.0,80.0,11.0,5.0,1.0,0.0,10.0,0.0,20.0,22.0,35.0,53.0,6.0,12.0,143.0,39.0,10.0,14.0,40.0,14.0,4.0,1.63,1.6,1.38,3.0,2.0,0.0,78.99,58.0,57.51,10.0,0.65,0.22,1.38,3.87,3.87,3.8,675.0,75.0,73.0,88.0,439.0,93.0,79.0,82.0,421.0,143.0,162.0,113708.0,12.0,2.0,1.0,22.0,216.76,18.15,17.67,18.05,17.56,222.0,89.0,116.0,427.0,22.0,19.0,1.0,239.0,59.0,13.0,7.05,7.42,3.68,12.0,7.0,3.0,426.14,311.0,310.53,3.07,3.71,3.92,17.24,17.23,16.93,259.82,21.45,20.63,21.7,20.88,254.0,108.0,126.0,488.0,26.0,23.0,5.0,272.0,70.0,20.0,7.63,8.55,5.28,13.0,6.0,7.0,495.19,362.0,366.97,3.56,4.24,4.71,20.3,20.51,20.22,80.44,79.73,1757.0,1647.0,2.37,0.43,30.0,13.0,27.0,12.0,1996-08-26,195.0,USA,R,14.0,C,182.88,Bonney Lake,WA,2016,2,60,2017.0
5527,8479580,2020,Dylan Gambrell,SJS,5on5,49,39437.0,821.0,5.36,0.45,0.52,0.45,0.5,0.46,0.5,232.0,51.98,5.33,3.64,11.62,1.73,29.35,21.33,5.17,5.33,5.18,2.0,5.0,45.0,28.0,16.0,89.0,11.0,4.0,2.0,3.0,9.0,1.0,24.0,33.0,41.0,69.0,4.0,11.0,213.0,70.0,7.0,11.0,53.0,14.0,6.0,2.14,1.61,1.58,1.0,0.0,3.0,88.68,73.0,73.12,4.0,0.76,0.6,0.82,5.27,5.27,5.18,821.0,96.0,107.0,122.0,496.0,115.0,91.0,110.0,505.0,213.0,268.0,105904.0,11.0,17.0,7.0,42.0,281.99,21.43,20.84,21.39,20.8,276.0,123.0,128.0,527.0,19.0,20.0,4.0,318.0,63.0,18.0,9.36,7.47,4.6,9.0,5.0,5.0,520.43,399.0,396.42,3.76,3.21,3.19,22.0,21.91,21.57,335.2,25.95,25.08,26.24,25.4,327.0,140.0,179.0,646.0,36.0,23.0,4.0,365.0,76.0,26.0,9.76,9.19,7.01,15.0,16.0,5.0,658.28,467.0,472.65,4.49,4.45,4.45,25.99,26.42,26.0,74.51,69.5,1605.0,1623.0,0.83,0.97,25.0,30.0,20.0,27.0,1996-08-26,195.0,USA,R,14.0,C,182.88,Bonney Lake,WA,2016,2,60,2017.0
2,8475169,2019,Evander Kane,SJS,5on5,64,56312.0,1195.0,46.28,0.48,0.5,0.5,0.51,0.5,0.5,191.0,143.42,13.36,10.12,33.14,4.74,78.74,55.91,13.07,13.27,12.99,6.0,5.0,154.0,42.0,49.0,245.0,20.0,9.0,13.0,4.0,36.0,8.0,61.0,69.0,145.0,187.0,25.0,61.0,54.0,129.0,41.0,36.0,138.0,48.0,10.0,4.49,6.19,2.68,3.0,3.0,3.0,243.8,196.0,194.96,14.0,2.08,2.34,2.83,12.6,12.49,12.36,1195.0,141.0,123.0,213.0,718.0,148.0,159.0,195.0,693.0,54.0,52.0,131360.0,61.0,28.0,12.0,18.0,448.27,37.3,36.43,37.08,36.23,462.0,170.0,222.0,854.0,36.0,34.0,7.0,475.0,132.0,25.0,14.02,16.69,6.6,17.0,14.0,5.0,848.81,632.0,627.27,6.39,6.35,6.39,37.3,37.07,36.61,454.63,40.32,38.96,41.04,39.63,451.0,173.0,218.0,842.0,47.0,38.0,3.0,445.0,142.0,37.0,13.76,17.23,9.33,20.0,20.0,7.0,851.23,624.0,631.37,6.47,7.38,7.58,39.22,39.79,39.1,88.72,88.15,1981.0,1904.0,2.03,1.24,40.0,37.0,32.0,31.0,1991-08-02,210.0,CAN,L,9.0,L,187.96,Vancouver,BC,2009,1,4,2009.0
5647,8475169,2020,Evander Kane,SJS,5on5,56,49754.0,1032.0,47.89,0.5,0.49,0.49,0.47,0.48,0.48,150.0,129.24,10.56,9.07,30.76,4.14,71.65,51.82,10.32,10.47,10.24,12.0,7.0,131.0,47.0,46.0,224.0,31.0,12.0,18.0,0.0,25.0,2.0,55.0,66.0,119.0,166.0,18.0,36.0,16.0,90.0,21.0,25.0,137.0,34.0,7.0,4.36,4.3,1.91,6.0,6.0,0.0,223.37,178.0,178.48,5.0,1.89,3.6,1.81,10.64,10.62,10.52,1032.0,113.0,138.0,206.0,575.0,138.0,163.0,186.0,545.0,16.0,20.0,115282.0,36.0,30.0,15.0,19.0,400.47,33.08,32.06,32.75,31.73,409.0,156.0,194.0,759.0,41.0,44.0,7.0,437.0,98.0,30.0,12.78,12.38,7.93,20.0,14.0,7.0,750.07,565.0,560.99,5.69,7.59,7.3,31.48,31.17,30.76,430.87,33.58,32.91,34.28,33.6,440.0,167.0,183.0,790.0,40.0,29.0,7.0,480.0,97.0,30.0,13.31,11.84,8.43,16.0,14.0,10.0,805.38,607.0,616.53,5.85,5.95,5.73,33.7,34.24,33.77,74.39,76.39,1625.0,1808.0,0.71,1.65,22.0,35.0,20.0,29.0,1991-08-02,210.0,CAN,L,9.0,L,187.96,Vancouver,BC,2009,1,4,2009.0
14672,8478431,2022,Evgeny Svechnikov,SJS,5on5,59,36329.0,881.0,11.95,0.46,0.51,0.48,0.49,0.47,0.49,529.0,66.89,7.18,5.07,15.6,2.1,33.86,24.19,6.84,7.28,6.93,5.0,1.0,61.0,27.0,27.0,115.0,14.0,8.0,7.0,4.0,8.0,1.0,31.0,33.0,53.0,80.0,13.0,26.0,5.0,98.0,24.0,17.0,53.0,26.0,9.0,1.72,3.21,2.25,3.0,1.0,4.0,115.11,88.0,88.3,5.0,1.06,1.35,1.83,6.42,6.45,6.36,881.0,87.0,96.0,124.0,574.0,117.0,131.0,115.0,518.0,5.0,4.0,139404.0,26.0,22.0,10.0,19.0,277.8,24.94,23.95,24.99,23.96,268.0,119.0,137.0,524.0,26.0,30.0,8.0,282.0,78.0,27.0,8.73,9.51,6.71,9.0,10.0,7.0,518.09,387.0,384.08,3.98,5.99,5.99,22.93,22.77,22.4,310.91,28.78,27.68,29.54,28.4,316.0,119.0,144.0,579.0,31.0,33.0,6.0,313.0,96.0,26.0,9.81,12.09,6.89,15.0,12.0,4.0,592.37,435.0,444.04,4.48,6.02,6.02,27.24,27.92,27.37,111.32,108.42,2177.0,2238.0,0.81,1.16,20.0,20.0,17.0,19.0,1996-10-31,212.0,RUS,L,37.0,R,190.5,Yuzhno-Sakhalinsk,--,2015,1,19,2016.0
14852,8480188,2022,Fabian Zetterlund,SJS,5on5,67,49079.0,1077.0,26.57,0.49,0.51,0.51,0.51,0.5,0.52,448.0,106.41,9.94,6.63,26.24,3.49,53.9,41.81,9.38,10.06,9.5,11.0,4.0,101.0,41.0,53.0,195.0,20.0,5.0,9.0,1.0,24.0,2.0,49.0,53.0,96.0,137.0,7.0,14.0,7.0,51.0,20.0,21.0,102.0,28.0,12.0,3.25,3.39,3.3,1.0,3.0,1.0,197.84,142.0,144.34,6.0,1.37,1.94,3.01,8.3,8.44,8.26,1077.0,114.0,121.0,194.0,648.0,159.0,174.0,131.0,613.0,7.0,9.0,149001.0,14.0,20.0,9.0,20.0,434.73,37.06,35.68,37.17,35.79,427.0,161.0,226.0,814.0,32.0,40.0,3.0,444.0,104.0,40.0,13.04,12.87,11.15,10.0,14.0,8.0,817.24,588.0,592.19,5.73,8.24,8.29,34.49,34.63,33.96,431.28,37.92,36.58,38.43,37.06,411.0,188.0,196.0,795.0,34.0,42.0,7.0,435.0,130.0,34.0,12.52,16.41,9.0,12.0,14.0,8.0,800.82,599.0,603.5,5.84,8.09,8.09,35.66,36.02,35.37,114.73,110.47,2419.0,2310.0,0.98,0.43,35.0,11.0,26.0,7.0,1999-08-25,220.0,SWE,R,49.0,L,180.34,Karlstad,--,2017,3,63,2021.0
20037,8480188,2023,Fabian Zetterlund,SJS,5on5,82,72944.0,1456.0,29.36,0.42,0.41,0.43,0.44,0.44,0.43,275.0,175.16,15.41,10.9,44.94,6.09,91.89,69.78,14.98,15.28,14.85,8.0,1.0,156.0,83.0,80.0,319.0,25.0,16.0,15.0,3.0,32.0,0.0,79.0,97.0,140.0,223.0,12.0,27.0,19.0,115.0,36.0,26.0,179.0,46.0,14.0,5.14,6.35,3.93,5.0,9.0,2.0,313.89,239.0,235.65,6.0,2.26,3.28,3.39,14.28,14.15,13.91,1456.0,134.0,198.0,298.0,826.0,116.0,217.0,230.0,893.0,19.0,40.0,171693.0,27.0,25.0,11.0,65.0,560.54,47.35,45.71,46.91,45.27,515.0,254.0,292.0,1061.0,48.0,62.0,5.0,591.0,133.0,45.0,16.56,17.68,13.11,23.0,19.0,6.0,1039.44,769.0,758.46,7.46,12.6,12.26,42.55,42.18,41.41,711.23,66.57,62.71,68.14,64.16,666.0,320.0,424.0,1410.0,67.0,86.0,10.0,735.0,177.0,74.0,22.39,21.97,22.21,30.0,23.0,14.0,1456.84,986.0,1010.76,10.02,19.8,19.8,56.79,58.19,57.05,99.75,142.11,2514.0,3174.0,2.73,1.28,56.0,29.0,41.0,21.0,1999-08-25,220.0,SWE,R,49.0,L,180.34,Karlstad,--,2017,3,63,2021.0
